Posting Date,Entry Type,Document Type,Document No.,Item No.,Description,Brand Code,Production Date,Expiration Date,Lot No.,Location Code,Quantity,Invoiced Quantity,Remaining Quantity,Net Weight,Quantity (Source UOM),Sales Amount (Actual),Cost Amount (Actual),Cost Amount (Non-Invtbl.),Open,Order Type,Entry No.,Item Category Code,Product Group Code
4/29/2019,Sale,Sales Shipment,SHP102863,03-26-001-NC,"Non-Cert. Canola Oil, Expeller-Pressed GMO-Fre",,,3/20/2020,BUG-079,DURHAM,-1,-1,0,0,-1,41.7,-30.75,0,No, ,3459,OIL,
4/29/2019,Sale,Sales Shipment,SHP102862,02-01-025-OG,"OG Strawberries, 8 x 1 lb...",,,4/26/2020,G-UH-116,DURHAM,-6,-6,0,0,-6,144,-150,0,No, ,3458,BERRIES,
4/29/2019,Sale,Sales Shipment,SHP102861,01-04-026-OG,"OG Lacinato ""Dino"" Kale, 20 lb...",,,4/19/2020,G-CO-109,DURHAM,-2,-2,0,-40,-2,59,-44,0,No, ,3457,KALES,
4/29/2019,Sale,Sales Shipment,SHP102860,01-18-013-NC,"Non-Cert. MIXED Head Lettuce, 7 lb...",,,4/23/2020,G-CPP-113,DURHAM,-3,-3,0,0,-3,109.5,-82.5,0,No, ,3456,LETTUCE,
4/29/2019,Sale,Sales Shipment,SHP102860,01-11-007-NC,"Non-Cert. Red Slicing Tomatoes, 18 lb...",,,4/24/2020,G-STC-114,DURHAM,-1,-1,0,0,-1,46,-36,0,No, ,3455,TOMATOES,
4/29/2019,Sale,Sales Shipment,SHP102860,02-01-025-OG,"OG Strawberries, 8 x 1 lb...",,,4/26/2020,G-UH-116,DURHAM,-3,-3,0,0,-3,96,-75,0,No, ,3454,BERRIES,
4/29/2019,Sale,Sales Shipment,SHP102859,01-46-027-OG,"OG Sweetgreen Sweet Potato Mix, 40 lb.",,,4/26/2020,G-RG-116,DURHAM,-336,-336,0,"-13,440",-336,"7,392.00","-4,536.00",0,No, ,3453,SWEET POTATOES,
4/29/2019,Sale,Sales Shipment,SHP102858,01-28-014-NC,"Non-Cert. Cinnamon Cap Mushrooms, 3lb",,,4/29/2020,FFF-119,DURHAM,-1,-1,0,0,-1,36,-27,0,No, ,3452,MUSHROOMS,
4/29/2019,Sale,Sales Shipment,SHP102858,01-28-012-NC,"Non-Cert. Lions Mane Mushrooms, 3 lb.",,,4/29/2020,FFF-119,DURHAM,-1,-1,0,0,-1,36,-27,0,No, ,3451,MUSHROOMS,
4/29/2019,Sale,Sales Shipment,SHP102858,01-28-006-NC,"Non-Cert. King Oyster Mushrooms, 3 lb.",,,4/22/2020,FFM-112,DURHAM,-1,-1,0,0,-1,36,-27,0,No, ,3450,MUSHROOMS,
4/29/2019,Sale,Sales Shipment,SHP102858,01-46-030-OG,"OG Covington Sweet Potatoes, 40 lb",,,4/26/2020,G-RG-116,DURHAM,-112,-112,0,"-4,480",-112,"4,256.00","-3,360.00",0,No, ,3449,SWEET POTATOES,
4/29/2019,Positive Adjmt., ,04/29 KALE,01-04-024-OG,"OG Green Kale, loose, 20 lb.",,,4/24/2020,G-CO-114,DURHAM,1,1,0,20,1,0,18,0,No, ,3448,KALES,
4/29/2019,Negative Adjmt., ,04/29 KALE,01-04-026-OG,"OG Lacinato ""Dino"" Kale, 20 lb...",,,4/19/2020,G-CO-109,DURHAM,-1,-1,0,-20,-1,0,-22,0,No, ,3447,KALES,
4/29/2019,Sale,Sales Shipment,SHP102857,03-34-013-NC,"Non-Cert. Chevre Classic Log Goat Cheese, 4 lb.",,,7/22/2019,GLD-7/22/19,DURHAM,-1,-1,0,0,-1,48.21,-36.16,0,No, ,3446,GROCERY CHEESE,
4/29/2019,Purchase,Purchase Receipt,RCP107543,01-28-014-NC,"Non-Cert. Cinnamon Cap Mushrooms, 3lb",,,4/29/2020,FFF-119,DURHAM,2,2,0,0,2,0,54,0,No, ,3445,MUSHROOMS,
4/29/2019,Purchase,Purchase Receipt,RCP107543,01-28-012-NC,"Non-Cert. Lions Mane Mushrooms, 3 lb.",,,4/29/2020,FFF-119,DURHAM,7,7,0,0,7,0,189,0,No, ,3444,MUSHROOMS,
4/29/2019,Purchase,Purchase Receipt,RCP107543,01-28-006-NC,"Non-Cert. King Oyster Mushrooms, 3 lb.",,,4/29/2020,FFF-119,DURHAM,7,7,0,0,7,0,189,0,No, ,3443,MUSHROOMS,
4/29/2019,Purchase,Purchase Receipt,RCP107542,01-03-023-OG,"OG Red Cabbage, 45 lb., Florida",,,4/22/2020,G-IN-117,DURHAM,35,35,0,0,35,0,"1,072.75",0,No, ,3442,CABBAGE,
4/29/2019,Purchase,Purchase Receipt,RCP107542,01-03-022-OG,"OG Green Cabbage, 45 lb., Florida",,,4/22/2020,G-IN-117,DURHAM,35,35,0,0,35,0,827.75,0,No, ,3441,CABBAGE,
4/29/2019,Sale,Sales Shipment,SHP102856,01-04-024-OG,"OG Green Kale, loose, 20 lb.",,,4/26/2020,G-CO-116,DURHAM,-4,-4,0,-80,-4,104,-72,0,No, ,3440,KALES,
4/26/2019,Sale,Sales Shipment,SHP102853,02-01-025-OG,"OG Strawberries, 8 x 1 lb...",,,4/26/2020,G-CO-116,DURHAM,-30,-30,0,0,-30,780,-600,0,No, ,3439,BERRIES,
4/26/2019,Sale,Sales Shipment,SHP102852,02-01-025-OG,"OG Strawberries, 8 x 1 lb...",,,4/26/2020,G-CO-116,DURHAM,-25,-25,0,0,-25,650,-500,0,No, ,3438,BERRIES,
4/26/2019,Sale,Sales Shipment,SHP102851,02-01-025-OG,"OG Strawberries, 8 x 1 lb...",,,4/26/2020,G-CO-116,DURHAM,-11,-11,0,0,-11,286,-220,0,No, ,3437,BERRIES,
4/26/2019,Sale,Sales Shipment,SHP102851,02-01-025-OG,"OG Strawberries, 8 x 1 lb...",,,4/24/2020,G-CO-114,DURHAM,-2,-2,0,0,-2,52,-44.37,0,No, ,3436,BERRIES,
4/26/2019,Sale,Sales Shipment,SHP102850,02-01-025-OG,"OG Strawberries, 8 x 1 lb...",,,4/26/2020,G-CO-116,DURHAM,-40,-40,0,0,-40,880,-800,0,No, ,3435,BERRIES,
4/26/2019,Sale,Sales Shipment,SHP102849,02-01-025-OG,"OG Strawberries, 8 x 1 lb...",,,4/26/2020,G-CO-116,DURHAM,-20,-20,0,0,-20,440,-400,0,No, ,3434,BERRIES,
4/26/2019,Sale,Sales Shipment,SHP102848,02-01-031-OG,"CV Strawberries, 8 x 1 lb",,,4/26/2020,G-CB-116,DURHAM,-108,-108,0,0,-108,"2,187.66","-1,566.00",0,No, ,3433,BERRIES,
4/26/2019,Sale,Sales Shipment,SHP102848,01-46-030-OG,"OG Covington Sweet Potatoes, 40 lb",,,4/26/2020,G-WT-116,DURHAM,-5,-5,0,-200,-5,218.78,-150,0,No, ,3432,SWEET POTATOES,
4/26/2019,Sale,Sales Shipment,SHP102848,01-46-030-OG,"OG Covington Sweet Potatoes, 40 lb",,,4/19/2020,G-WT-109,DURHAM,-2,-2,0,-80,-2,87.51,-60,0,No, ,3431,SWEET POTATOES,
4/26/2019,Sale,Sales Shipment,SHP102848,01-46-010-OG,"OG Garnet Sweet Potatoes, 40 lb...",,,4/9/2020,G-WT-099,DURHAM,-7,-7,0,-280,-7,320.29,-224,0,No, ,3430,SWEET POTATOES,
4/26/2019,Sale,Sales Shipment,SHP102848,02-01-028-OG,"OG Strawberries, Green, 1 lb...",,,4/26/2020,G-CO-116,DURHAM,-40,-40,0,-40,-40,370.25,-200,0,No, ,3429,BERRIES,
4/26/2019,Sale,Sales Shipment,SHP102848,01-06-003-OG,"OG Green Spring Onions, bunched, 12 ct...",,,4/26/2020,G-CO-116,DURHAM,-33,-33,0,-198,-33,800.45,-594,0,No, ,3428,ONIONS,
4/26/2019,Sale,Sales Shipment,SHP102848,01-04-033-OG,"OG Red Kale, bunched, 24 ct...",,,4/26/2020,G-CO-116,DURHAM,-3,-3,0,0,-3,84.77,-66,0,No, ,3427,KALES,
4/26/2019,Sale,Sales Shipment,SHP102848,01-04-024-OG,"OG Green Kale, loose, 20 lb.",,,4/24/2020,G-CO-114,DURHAM,-7,-7,0,-140,-7,183.79,-126,0,No, ,3426,KALES,
4/26/2019,Sale,Sales Shipment,SHP102847,01-46-010-OG,"OG Garnet Sweet Potatoes, 40 lb...",,,4/9/2020,G-WT-099,DURHAM,-1,-1,0,-40,-1,45,-32,0,No, ,3425,SWEET POTATOES,
4/26/2019,Sale,Sales Shipment,SHP102847,01-46-030-OG,"OG Covington Sweet Potatoes, 40 lb",,,4/19/2020,G-WT-109,DURHAM,-4,-4,0,-160,-4,168,-120,0,No, ,3424,SWEET POTATOES,
4/26/2019,Sale,Sales Shipment,SHP102847,01-46-001-NC,"Non-Cert. Murasaki Sweet Potato, 40 lb.",,,4/19/2020,G-RG-109,DURHAM,-1,-1,0,-40,-1,38,-28,0,No, ,3423,SWEET POTATOES,
4/26/2019,Sale,Sales Shipment,SHP102847,01-06-003-OG,"OG Green Spring Onions, bunched, 12 ct...",,,4/26/2020,G-CO-116,DURHAM,-1,-1,0,-6,-1,22.5,-18,0,No, ,3422,ONIONS,
4/26/2019,Sale,Sales Shipment,SHP102847,02-01-025-OG,"OG Strawberries, 8 x 1 lb...",,,4/26/2020,G-UH-116,DURHAM,-50,-50,0,0,-50,"1,300.00","-1,250.00",0,No, ,3421,BERRIES,
4/26/2019,Sale,Sales Shipment,SHP102846,01-11-007-NC,"Non-Cert. Red Slicing Tomatoes, 18 lb...",,,4/24/2020,G-STC-114,DURHAM,-10,-10,0,0,-10,420,-360,0,No, ,3420,TOMATOES,
4/26/2019,Sale,Sales Shipment,SHP102846,02-01-025-OG,"OG Strawberries, 8 x 1 lb...",,,4/26/2020,G-UH-116,DURHAM,-17,-17,0,0,-17,374,-425,0,No, ,3419,BERRIES,
4/26/2019,Sale,Sales Shipment,SHP102846,02-01-025-OG,"OG Strawberries, 8 x 1 lb...",,,4/26/2020,G-CO-116,DURHAM,-15,-15,0,0,-15,330,-300,0,No, ,3418,BERRIES,
4/26/2019,Sale,Sales Shipment,SHP102845,02-01-025-OG,"OG Strawberries, 8 x 1 lb...",,,4/26/2020,G-CO-116,DURHAM,-34,-34,0,0,-34,884,-680,0,No, ,3417,BERRIES,
4/26/2019,Sale,Sales Shipment,SHP102845,02-01-025-OG,"OG Strawberries, 8 x 1 lb...",,,4/24/2020,G-UH-114,DURHAM,-6,-6,0,0,-6,156,-150,0,No, ,3416,BERRIES,
4/26/2019,Sale,Sales Shipment,SHP102845,01-46-010-OG,"OG Garnet Sweet Potatoes, 40 lb...",,,4/9/2020,G-WT-099,DURHAM,-1,-1,0,-40,-1,45,-32,0,No, ,3415,SWEET POTATOES,
4/26/2019,Sale,Sales Shipment,SHP102845,01-46-030-OG,"OG Covington Sweet Potatoes, 40 lb",,,4/19/2020,G-WT-109,DURHAM,-2,-2,0,-80,-2,84,-60,0,No, ,3414,SWEET POTATOES,
4/26/2019,Sale,Sales Shipment,SHP102844,01-04-036-OG,"OG Red Russian Kale, bunched, 24 ct... (36 LB.)",,,4/12/2020,G-UH-102,DURHAM,-2,-2,0,-40,-2,52,-52,0,No, ,3413,KALES,
4/26/2019,Sale,Sales Shipment,SHP102844,02-01-025-OG,"OG Strawberries, 8 x 1 lb... (80 LBS. TOTAL)",,,4/24/2020,G-UH-114,DURHAM,-8,-8,0,0,-8,168,-200,0,No, ,3412,BERRIES,
4/26/2019,Sale,Sales Shipment,SHP102844,02-01-025-OG,"OG Strawberries, 8 x 1 lb... (80 LBS. TOTAL)",,,4/24/2020,G-CO-114,DURHAM,-2,-2,0,0,-2,42,-50,0,No, ,3411,BERRIES,
4/26/2019,Sale,Sales Shipment,SHP102844,01-11-007-NC,"Non-Cert. Red Slicing Tomatoes, 18 lb... (108 LB.)",,,4/24/2020,G-STC-114,DURHAM,-6,-6,0,0,-6,216,-216,0,No, ,3410,TOMATOES,
4/26/2019,Sale,Sales Shipment,SHP102844,01-46-001-NC,"Non-Cert. Murasaki Sweet Potato, 40 lb. (320 LB.)",,,4/19/2020,G-RG-109,DURHAM,-8,-8,0,-320,-8,280,-224,0,No, ,3409,SWEET POTATOES,
4/26/2019,Sale,Sales Shipment,SHP102844,01-06-003-OG,"OG Green Spring Onions, bunched, 12 ct... (6 LB.)",,,4/17/2020,G-CO-107,DURHAM,-1,-1,0,-6,-1,21,-18,0,No, ,3408,ONIONS,
4/26/2019,Sale,Sales Shipment,SHP102844,01-18-032-OG,OG Winter Lettuce Mix. 3lb. (9 LB. TOTAL),,,4/24/2020,HHF-114,DURHAM,-3,-3,0,0,-3,57,-49.5,0,No, ,3407,LETTUCE,
4/26/2019,Sale,Sales Shipment,SHP102844,01-18-031-OG,"OG Spicy Lettuce Mix, 3 lb. (12 LB. TOTAL)",,,4/24/2020,HHF-114,DURHAM,-4,-4,0,0,-4,76,-66,0,No, ,3406,LETTUCE,
4/26/2019,Sale,Sales Shipment,SHP102844,01-18-029-OG,"OG Baby Lettuce Mix, 3 lb. (9 LB. TOTAL)",,,4/19/2020,G-RHF-109,DURHAM,-3,-3,0,0,-3,57,-52.2,0,No, ,3405,LETTUCE,
4/26/2019,Sale,Sales Shipment,SHP102844,01-18-007-NC,"Non-Cert. Butterhead Lettuce, 12 ct... (50 LB.)",,,4/23/2020,LLU-113,DURHAM,-5,-5,0,0,-5,105,-90,0,No, ,3404,LETTUCE,
4/26/2019,Sale,Sales Shipment,SHP102844,01-19-007-OG,"OG Mustard Greens, bunched, 24 ct... (72 LB.)",,,4/22/2020,G-UH-112,DURHAM,-4,-4,0,0,-4,96,-76,0,No, ,3403,MUSTARD,
4/26/2019,Sale,Sales Shipment,SHP102844,01-04-026-OG,"OG Lacinato ""Dino"" Kale, 20 lb... (120 LB.)",,,4/19/2020,G-CO-109,DURHAM,-6,-6,0,-120,-6,156,-132,0,No, ,3402,KALES,
4/26/2019,Sale,Sales Shipment,SHP102844,01-12-005-NC,"Non-Cert. Arugula, loose, 3 lb... (3 LB.)",,,4/23/2020,G-CPP-113,DURHAM,-1,-1,0,0,-1,19,-18,0,No, ,3401,ARUGULA,
4/26/2019,Sale,Sales Shipment,SHP102844,01-21-017-OG,"OG Red Beets, 10 lb. (50 LB. TOTAL)",,,4/8/2020,G-CO-098,DURHAM,-5,-5,0,-60,-5,60,-50,0,No, ,3400,BEETS,
4/26/2019,Sale,Sales Shipment,SHP102843,01-04-023-OG,"OG Green Kale, bunched, 24 ct...",,,4/24/2020,G-UH-114,DURHAM,-12,-12,0,-240,-12,372,-312,0,No, ,3399,KALES,
4/26/2019,Sale,Sales Shipment,SHP102843,01-04-023-OG,"OG Green Kale, bunched, 24 ct...",,,4/22/2020,G-UH-112,DURHAM,-13,-13,0,-260,-13,403,-338,0,No, ,3398,KALES,
4/26/2019,Sale,Sales Shipment,SHP102843,02-01-031-OG,"CV Strawberries, 8 x 1 lb",,,4/26/2020,G-CB-116,DURHAM,-108,-108,0,0,-108,"1,998.00","-1,566.00",0,No, ,3397,BERRIES,
4/26/2019,Sale,Sales Shipment,SHP102843,01-06-001-CV,"CV Vidalia Onions, 40 lb.",,,4/22/2020,G-OS-113,DURHAM,-48,-48,0,0,-48,"1,488.00","-1,032.00",0,No, ,3396,ONIONS,
4/26/2019,Sale,Sales Shipment,SHP102843,01-09-014-OG,"OG Red Radish, bunched, 12 ct...",,,4/19/2020,G-CO-109,DURHAM,-15,-15,0,-225,-15,300,-270,0,No, ,3395,RADISHES,
4/26/2019,Positive Adjmt., ,04/25 STRAWBERRIES,02-01-025-OG,"OG Strawberries, 8 x 1 lb...",,,4/24/2020,G-CO-114,DURHAM,2,2,0,0,2,0,44.37,0,No, ,3394,BERRIES,
4/26/2019,Purchase,Purchase Receipt,RCP107541,01-21-019-OG,"OG Red Beets, 25 lb.",,,4/26/2020,G-UH-116,DURHAM,10,10,0,0,10,0,250,0,No, ,3393,BEETS,
4/26/2019,Purchase,Purchase Receipt,RCP107541,01-42-012-OG,"OG Rainbow Chard, bunched, 12ct-W",,,4/26/2020,G-UH-116,DURHAM,50,50,0,0,50,0,750,0,No, ,3392,CHARD,
4/26/2019,Purchase,Purchase Receipt,RCP107541,01-04-038-OG,"OG Green Kale, bunched, 12ct-W",,,4/26/2020,G-UH-116,DURHAM,50,50,0,0,50,0,750,0,No, ,3391,KALES,
4/26/2019,Purchase,Purchase Receipt,RCP107540,01-04-033-OG,"OG Red Kale, bunched, 24 ct...",,,4/26/2020,G-CO-116,DURHAM,3,3,0,0,3,0,66,0,No, ,3390,KALES,
4/26/2019,Purchase,Purchase Receipt,RCP107540,01-04-024-OG,"OG Green Kale, loose, 20 lb.",,,4/26/2020,G-CO-116,DURHAM,16,16,0,320,16,0,288,0,No, ,3389,KALES,
4/26/2019,Purchase,Purchase Receipt,RCP107540,01-09-015-OG,"OG Red Radish, bunched, 24 ct...",,,4/26/2020,G-CO-116,DURHAM,70,70,0,"1,050",70,0,990,0,No, ,3388,RADISHES,
4/26/2019,Purchase,Purchase Receipt,RCP107540,01-06-003-OG,"OG Green Spring Onions, bunched, 12 ct...",,,4/26/2020,G-CO-116,DURHAM,35,35,0,210,35,0,630,0,No, ,3387,ONIONS,
4/26/2019,Purchase,Purchase Receipt,RCP107539,02-01-025-OG,"OG Strawberries, 8 x 1 lb...",,,4/26/2020,G-CO-116,DURHAM,175,175,0,0,175,0,"3,500.00",0,No, ,3386,BERRIES,
4/26/2019,Purchase,Purchase Receipt,RCP107539,02-01-028-OG,"OG Strawberries, Green, 1 lb...",,,4/26/2020,G-CO-116,DURHAM,42,42,0,42,42,0,210,0,No, ,3385,BERRIES,
4/26/2019,Purchase,Purchase Receipt,RCP107538,02-01-025-OG,"OG Strawberries, 8 x 1 lb...",,,4/26/2020,G-UH-116,DURHAM,120,120,0,0,120,0,"3,000.00",0,No, ,3384,BERRIES,
4/26/2019,Sale,Sales Shipment,SHP102842,01-46-030-OG,"OG Covington Sweet Potatoes, 40 lb",,,4/26/2020,G-RG-116,DURHAM,-56,-56,0,"-2,240",-56,"2,296.00","-1,680.00",0,No, ,3383,SWEET POTATOES,
4/26/2019,Sale,Sales Shipment,SHP102842,01-06-013-OG,"OG Vidalia Onions, 40 lb.....",,,4/26/2020,G-OS-116,DURHAM,-96,-96,0,0,-96,"3,840.00","-2,832.00",0,No, ,3382,ONIONS,
4/26/2019,Purchase,Purchase Receipt,RCP107537,01-46-030-OG,"OG Covington Sweet Potatoes, 40 lb",,,4/26/2020,G-RG-116,DURHAM,168,168,0,"6,720",168,0,"5,040.00",0,No, ,3381,SWEET POTATOES,
4/26/2019,Purchase,Purchase Receipt,RCP107537,01-46-027-OG,"OG Sweetgreen Sweet Potato Mix, 40 lb.",,,4/26/2020,G-RG-116,DURHAM,336,336,0,"13,440",336,0,"4,536.00",0,No, ,3380,SWEET POTATOES,
4/26/2019,Sale,Sales Shipment,SHP102841,02-01-030-OG,"OG Strawberries, bulk 10 lb",,,4/24/2020,G-CO-114,DURHAM,-5,-5,0,0,-5,140,-150,0,No, ,3379,BERRIES,
4/26/2019,Sale,Sales Shipment,SHP102840,01-46-027-OG,"OG Sweetgreen Sweet Potato Mix, 40 lb.",,,4/26/2020,G-WT-116,DURHAM,-168,-168,0,"-6,720",-168,"3,696.00","-2,268.00",0,No, ,3378,SWEET POTATOES,
4/26/2019,Sale,Sales Shipment,SHP102839,01-46-027-OG,"OG Sweetgreen Sweet Potato Mix, 40 lb.",,,4/26/2020,G-WT-116,DURHAM,-112,-112,0,"-4,480",-112,"2,464.00","-1,512.00",0,No, ,3377,SWEET POTATOES,
4/26/2019,Positive Adjmt., ,04/25 STRAWBERRIES,02-01-025-OG,"OG Strawberries, 8 x 1 lb...",,,4/24/2020,G-UH-114,DURHAM,2,2,0,0,2,0,50,0,No, ,3376,BERRIES,
4/26/2019,Negative Adjmt., ,04/25 STRAWBERRIES,02-01-025-OG,"OG Strawberries, 8 x 1 lb...",,,4/24/2020,G-CO-114,DURHAM,-4,-4,0,0,-4,0,-100,0,No, ,3375,BERRIES,
4/26/2019,Sale,Sales Shipment,SHP102838,01-18-013-NC,"Non-Cert. MIXED Head Lettuce, 7 lb...",,,4/23/2020,G-CPP-113,DURHAM,-1,-1,0,0,-1,36.5,-27.5,0,No, ,3374,LETTUCE,
4/26/2019,Sale,Sales Shipment,SHP102838,01-04-024-OG,"OG Green Kale, loose, 20 lb.",,,4/24/2020,G-CO-114,DURHAM,-1,-1,0,-20,-1,26,-18,0,No, ,3373,KALES,
4/26/2019,Purchase,Purchase Receipt,RCP107536,03-34-022-NC,"Non-Cert. Providence Goat Cheese, Wheel",,,5/9/2019,GLD-116,DURHAM,1,1,0,5.71,1,0,94.27,0,No, ,3372,GROCERY CHEESE,
4/26/2019,Purchase,Purchase Receipt,RCP107536,03-34-013-NC,"Non-Cert. Chevre Classic Log Goat Cheese, 4 lb.",,,7/22/2019,GLD-7/22/19,DURHAM,10,10,0,0,10,0,361.6,0,No, ,3371,GROCERY CHEESE,
4/26/2019,Purchase,Purchase Receipt,RCP107536,03-34-012-NC,"Non-Cert. Chevre Classic Log Goat Cheese, 2 lb.",,,7/18/2019,GLD-7/18/19,DURHAM,4,4,4,0,4,0,72.32,0,Yes, ,3370,GROCERY CHEESE,
4/26/2019,Purchase,Purchase Receipt,RCP107536,03-34-017-NC,"Non-Cert. Chevre Plain Log Goat Cheese, 5 oz.",,,7/16/2019,GLD-7/16/19,DURHAM,50,50,0,0,50,0,202.5,0,No, ,3369,GROCERY CHEESE,
4/26/2019,Purchase,Purchase Receipt,RCP107536,03-34-008-NC,"Non-Cert. Smokey Mnt Round Goat Cheese, 5 oz.",,,7/18/2019,GLD-7/18/19,DURHAM,30,30,0,0,30,0,123.9,0,No, ,3368,GROCERY CHEESE,
4/26/2019,Purchase,Purchase Receipt,RCP107536,03-34-006-NC,"Non-Cert. Smoked Goat Cheese, 5 oz.",,,7/11/2019,GLD-071119,DURHAM,5,5,5,0,5,0,21.8,0,Yes, ,3367,GROCERY CHEESE,
4/26/2019,Purchase,Purchase Receipt,RCP107536,03-34-005-NC,"Non-Cert. Sandy Creek Goat Cheese, 6 x 6 oz.",,,6/1/2019,GLD-060119,DURHAM,10,10,4,0,10,0,287.4,0,Yes, ,3366,GROCERY CHEESE,
4/26/2019,Purchase,Purchase Receipt,RCP107536,03-34-019-NC,"Non-Cert. Chevre Rosemary Goat Cheese, 5 oz.",,,7/9/2019,GLD-070919,DURHAM,20,20,3,0,20,0,85.2,0,Yes, ,3365,GROCERY CHEESE,
4/26/2019,Purchase,Purchase Receipt,RCP107536,03-34-014-NC,"Non-Cert. Chevre Dill Goat Cheese, 5 oz.",,,7/12/2019,GLD-071219,DURHAM,10,10,0,0,10,0,42.6,0,No, ,3364,GROCERY CHEESE,
4/26/2019,Purchase,Purchase Receipt,RCP107536,03-34-020-NC,"Non-Cert. Chevre Sunny Paris Goat Cheese, 5 oz.",,,7/10/2019,GLD-071019,DURHAM,10,10,0,0,10,0,42.6,0,No, ,3363,GROCERY CHEESE,
4/26/2019,Purchase,Purchase Receipt,RCP107536,03-34-015-NC,"Non-Cert. Chevre Fig & Honey Goat Cheese, 5 oz.",,,7/11/2019,GLD-071119,DURHAM,100,100,0,0,100,0,426,0,No, ,3362,GROCERY CHEESE,
4/26/2019,Purchase,Purchase Receipt,RCP107536,03-34-010-NC,"Non-Cert. Snow Camp Goat Cheese, 6 x 4 oz.",,,6/9/2019,GLD-060919,DURHAM,6,6,0,0,6,0,126.72,0,No, ,3361,GROCERY CHEESE,
4/26/2019,Purchase,Purchase Receipt,RCP107535,01-46-009-OG,"OG Covington Sweet Potatoes, JUMBO, 40 lb...",,,4/26/2020,G-WT-116,DURHAM,16,16,0,0,16,0,288,0,No, ,3360,SWEET POTATOES,
4/26/2019,Purchase,Purchase Receipt,RCP107535,01-46-030-OG,"OG Covington Sweet Potatoes, 40 lb",,,4/26/2020,G-WT-116,DURHAM,168,168,0,"6,720",168,0,"5,040.00",0,No, ,3359,SWEET POTATOES,
4/26/2019,Purchase,Purchase Receipt,RCP107535,01-46-027-OG,"OG Sweetgreen Sweet Potato Mix, 40 lb.",,,4/26/2020,G-WT-116,DURHAM,280,280,0,"11,200",280,0,"3,780.00",0,No, ,3358,SWEET POTATOES,
4/26/2019,Purchase,Purchase Receipt,RCP107534,01-47-001-OG,"OG Red Hawaiian Turmeric, 1 lb...",,,4/26/2020,SP-116,DURHAM,100,100,33,0,100,0,750,0,Yes, ,3357,TURMERIC,
4/25/2019,Positive Adjmt., ,04/25 ONION,01-06-003-OG,"OG Green Spring Onions, bunched, 12 ct...",,,4/17/2020,G-CO-107,DURHAM,1,1,0,6,1,0,18,0,No, ,3356,ONIONS,
4/26/2019,Sale,Sales Shipment,SHP102837,03-38-008-NC,"Non-Cert. Wildflower Honey, 5 gal bucket. (60",,,,BWH-080,DURHAM,-2,-2,0,0,-2,526,-459.33,0,No, ,3355,GROCERY HONEY,
4/26/2019,Purchase,Purchase Receipt,RCP107529,02-01-031-OG,"CV Strawberries, 8 x 1 lb",,,4/26/2020,G-CB-116,DURHAM,216,216,0,0,216,0,"3,132.00",0,No, ,3354,BERRIES,
4/26/2019,Purchase,Purchase Receipt,RCP107528,01-06-013-OG,"OG Vidalia Onions, 40 lb.....",,,4/26/2020,G-OS-116,DURHAM,96,96,0,0,96,0,"2,832.00",0,No, ,3353,ONIONS,
4/25/2019,Positive Adjmt., ,04/25 CHEESE,03-34-036-NC,Non-Cert. Monterey Jack Cheese. 8 oz.,,,9/21/2019,ACC-114,DURHAM,8,8,0,4.06,8,0,31.3,0,No, ,3352,GROCERY CHEESE,
4/25/2019,Negative Adjmt., ,04/25 CHEESE,03-34-036-NC,Non-Cert. Monterey Jack Cheese. 8 oz.,,,9/21/2019,ACC-114,DURHAM,-8,-8,0,-4,-8,0,-31.3,0,No, ,3351,GROCERY CHEESE,
4/25/2019,Purchase,Purchase Receipt,RCP107527,02-01-025-OG,"OG Strawberries, 8 x 1 lb...",,,4/24/2020,G-CO-114,DURHAM,6,6,0,0,6,0,150,0,No, ,3350,BERRIES,
4/25/2019,Sale,Sales Shipment,SHP102831,03-49-001-NC,"Non-Cert. Sorghum, 1 gallon..",,,,MPS-075,DURHAM,-24,-24,0,0,-24,876,-720,0,No, ,3349,GROCERY SORGHUM,
4/25/2019,Sale,Sales Shipment,SHP102830,03-26-001-NC,"Non-Cert. Canola Oil, Expeller-Pressed GMO-Fre",,,3/20/2020,BUG-079,DURHAM,-2,-2,0,0,-2,83.4,-61.5,0,No, ,3348,OIL,
4/25/2019,Sale,Sales Shipment,SHP102830,03-34-009-NC,"Non-Cert. Snow Camp Goat Cheese, 4 oz.",,,5/11/2019,GLD-091,DURHAM,-2,-2,0,0,-2,9.38,-7.04,0,No, ,3347,GROCERY CHEESE,
4/25/2019,Sale,Sales Shipment,SHP102830,01-11-007-NC,"Non-Cert. Red Slicing Tomatoes, 18 lb...",,,4/24/2020,G-STC-114,DURHAM,-1,-1,0,0,-1,46,-36,0,No, ,3346,TOMATOES,
4/25/2019,Sale,Sales Shipment,SHP102830,01-11-007-NC,"Non-Cert. Red Slicing Tomatoes, 18 lb...",,,4/22/2020,G-STC-112,DURHAM,-1,-1,0,0,-1,46,-36,0,No, ,3345,TOMATOES,
4/25/2019,Sale,Sales Shipment,SHP102830,02-01-025-OG,"OG Strawberries, 8 x 1 lb...",,,4/24/2020,G-UH-114,DURHAM,-2,-2,0,0,-2,58,-50,0,No, ,3344,BERRIES,
4/25/2019,Sale,Sales Shipment,SHP102829,02-01-028-OG,"OG Strawberries, Green, 1 lb...",,,4/24/2020,G-CO-114,DURHAM,-3,-3,0,-3,-3,22.5,-15,0,No, ,3343,BERRIES,
